snapped_at,price,market_cap,total_volume
2018-04-19 00:00:00 UTC,0.35197207364144084,6535713754.873753,159130954.88543004
2018-04-20 00:00:00 UTC,0.36669458133589716,6809234385.488843,166129740.22992277
2018-04-21 00:00:00 UTC,0.38270036901671517,7106606029.616277,142252988.43006656
2018-04-22 00:00:00 UTC,0.3745929571986406,6956055478.049379,113400271.69127983
2018-04-23 00:00:00 UTC,0.36675919963220693,6810587309.145182,59000220.578318834
2018-04-24 00:00:00 UTC,0.3710565904775838,6890393460.996053,51639157.35758145
2018-04-25 00:00:00 UTC,0.4012380763469829,7451177540.319837,111494613.14863448
2018-04-26 00:00:00 UTC,0.3380302850774662,6277383285.487275,124639200.46889144
2018-04-27 00:00:00 UTC,0.386589191700804,7179220678.860708,147493405.2411829
2018-04-28 00:00:00 UTC,0.3902420686265395,7247234029.113262,168009816.66414598
2018-04-29 00:00:00 UTC,0.4252997716972888,7898329530.743795,100143826.259091
2018-04-30 00:00:00 UTC,0.4549302869015243,8448631900.863098,150216575.7014993
2018-05-01 00:00:00 UTC,0.4228600457762929,7853096612.702768,73525215.78564064
2018-05-02 00:00:00 UTC,0.4366932585335264,8110169060.718741,147778840.16005936
2018-05-03 00:00:00 UTC,0.4359635384879856,8096670923.499527,63345843.24106353
2018-05-04 00:00:00 UTC,0.44137218027314556,8197137417.098905,24248971.815135546
2018-05-05 00:00:00 UTC,0.42840052744185325,7956247151.334134,45018094.928840615
2018-05-06 00:00:00 UTC,0.4293218979013103,7973376215.0333805,37191247.569616556
2018-05-07 00:00:00 UTC,0.4112350719442078,7637481884.543202,36930508.95454568
2018-05-08 00:00:00 UTC,0.3952118950522898,7339925713.517619,42613428.44646456
2018-05-09 00:00:00 UTC,0.38223801082590875,7100457240.678637,42638842.79228922
2018-05-10 00:00:00 UTC,0.37505291571877225,6967026055.221824,48213697.560989596
2018-05-11 00:00:00 UTC,0.34902746052756994,6483601276.396863,33547573.808764968
2018-05-12 00:00:00 UTC,0.31352733866393295,5824171457.608953,74995792.2934006
2018-05-13 00:00:00 UTC,0.3605871309894523,6698377803.698157,91628784.90877903
2018-05-14 00:00:00 UTC,0.37563188943346065,6977865541.954353,68913974.28639756
2018-05-15 00:00:00 UTC,0.36969255661853395,6867558490.130281,54154494.32641813
2018-05-16 00:00:00 UTC,0.34547855284441686,6417880661.146885,32749632.70614852
2018-05-17 00:00:00 UTC,0.3337398905341624,6199842444.459623,36974968.72888427
2018-05-18 00:00:00 UTC,0.3100596027569625,5759967102.397261,24640791.28054974
2018-05-19 00:00:00 UTC,0.31740217555701766,5896388548.082032,22648765.997811623
2018-05-20 00:00:00 UTC,0.3138793096269336,5830954909.88545,16733860.98350751
2018-05-21 00:00:00 UTC,0.32720209462246064,6078468307.047077,19716675.672753435
2018-05-22 00:00:00 UTC,0.3143928002240565,5840532207.316557,18220006.105432723
2018-05-23 00:00:00 UTC,0.29542783130566347,5488327801.769709,22823713.514485713
2018-05-24 00:00:00 UTC,0.2774622029129816,5154619428.8955765,30149864.34970301
2018-05-25 00:00:00 UTC,0.2932120592149654,5447248904.5435095,36830910.122981556
2018-05-26 00:00:00 UTC,0.2876661030627196,5344243327.436561,36310299.10689788
2018-05-27 00:00:00 UTC,0.2830185465290571,5257913291.290728,30995817.840482403
2018-05-28 00:00:00 UTC,0.27379238210874857,5086533627.6779585,36218008.79983863
2018-05-29 00:00:00 UTC,0.25031584034845455,4650421510.662845,38041247.44262083
2018-05-30 00:00:00 UTC,0.2830650843243195,5258957798.2076435,53096360.187426835
2018-05-31 00:00:00 UTC,0.27609428232147243,5129518933.317147,49245132.1037145
2018-06-01 00:00:00 UTC,0.2957033413649133,5493890176.715731,68629921.18150486
2018-06-02 00:00:00 UTC,0.2885287001630619,5360653888.853979,51697005.09289921
2018-06-03 00:00:00 UTC,0.29576916470012454,5495215640.803272,47441692.00567656
2018-06-04 00:00:00 UTC,0.30113860602254156,5595013715.668399,53496267.78850094
2018-06-05 00:00:00 UTC,0.2901566908727125,5391047710.296323,46108739.38400322
2018-06-06 00:00:00 UTC,0.29227482240583835,5430559336.887659,39375973.291724585
2018-06-07 00:00:00 UTC,0.2971066202675466,5518980955.631315,40846662.479020275
2018-06-08 00:00:00 UTC,0.2906574186421921,5407051546.369029,38573794.52072167
2018-06-09 00:00:00 UTC,0.28526931983990506,5306909869.376495,37734765.46266707
2018-06-10 00:00:00 UTC,0.27763656177080615,5164965324.830814,35361029.38131844
2018-06-11 00:00:00 UTC,0.24570037696374758,4570874011.359412,45547872.93985646
2018-06-12 00:00:00 UTC,0.2522782088667915,4693302863.750239,37874466.650470406
2018-06-13 00:00:00 UTC,0.23024064603792793,4283441187.3804235,41352810.89730929
2018-06-14 00:00:00 UTC,0.2204349151818573,4101076146.3610096,44020200.52884186
2018-06-15 00:00:00 UTC,0.24140947876174074,4491375386.69646,48205729.75013752
2018-06-16 00:00:00 UTC,0.23075035871734495,4293139546.923309,31762214.507963434
2018-06-17 00:00:00 UTC,0.22943638130098612,4268728554.499521,29069060.766340148
2018-06-18 00:00:00 UTC,0.2281407917342525,4244645612.6657624,25426075.735033214
2018-06-19 00:00:00 UTC,0.23278398985869247,4331711279.011146,31118925.712405864
2018-06-20 00:00:00 UTC,0.2339666064733159,4353850583.467599,29439143.558653664
2018-06-21 00:00:00 UTC,0.2300358850113054,4280770289.9775295,38213721.03662284
2018-06-22 00:00:00 UTC,0.22599039581570476,4239442414.421537,33437292.14694253
2018-06-23 00:00:00 UTC,0.2007829437944847,3766591431.0239954,36934087.10606027
2018-06-24 00:00:00 UTC,0.2022964997024514,3794997270.8695197,31328775.465815537
2018-06-25 00:00:00 UTC,0.19358188507232474,3631524898.8237367,39726527.13726021
2018-06-26 00:00:00 UTC,0.1974944215551458,3704939736.0245275,34425493.02341778
2018-06-27 00:00:00 UTC,0.1833748016216841,3440143393.803095,25724124.130341247
2018-06-28 00:00:00 UTC,0.1894796139311255,3554682944.382803,30377756.05012583
2018-06-29 00:00:00 UTC,0.17755923177313376,3331071697.620117,27107400.113193914
2018-06-30 00:00:00 UTC,0.18566072361906927,3483076547.4388394,35131545.78829104
2018-07-01 00:00:00 UTC,0.19218297034161255,3605436869.867663,39533983.07322958
2018-07-02 00:00:00 UTC,0.19712336433435543,3698120888.574273,34706123.1424755
2018-07-03 00:00:00 UTC,0.21258967626014408,3988286662.5044694,44090355.85157202
