snapped_at,price,market_cap,total_volume
2018-04-23 00:00:00 UTC,11.28784127033097,9149148715.47422,946636615.8051103
2018-04-24 00:00:00 UTC,11.462335235011773,9317035677.654827,621514590.5372933
2018-04-25 00:00:00 UTC,15.33826586107123,12497244601.192904,3223592490.6273036
2018-04-26 00:00:00 UTC,14.383676395236826,11749624805.71812,2943584126.916241
2018-04-27 00:00:00 UTC,15.371052395928192,12587470136.031723,1527808372.3132358
2018-04-28 00:00:00 UTC,16.58289783844492,13613284530.669622,2433780863.6514664
2018-04-29 00:00:00 UTC,18.716772329849405,15398730461.32827,2676700325.141693
2018-04-30 00:00:00 UTC,21.27152341375617,17545853249.18818,4780604432.1074505
2018-05-01 00:00:00 UTC,17.38258668978865,14373011885.381824,3892632913.414146
2018-05-02 00:00:00 UTC,18.87057532426402,15642221169.066715,3340856492.7629523
2018-05-03 00:00:00 UTC,19.05361203663949,15831700867.949461,1997837410.977568
2018-05-04 00:00:00 UTC,17.807217128452674,14831914512.534397,968873692.8930883
2018-05-05 00:00:00 UTC,17.030137288452348,14217762381.72194,1692909465.762299
2018-05-06 00:00:00 UTC,17.695298920221102,14808599051.634647,1554232564.2559502
2018-05-07 00:00:00 UTC,17.367714717404652,14569906377.43915,1392979613.367544
2018-05-08 00:00:00 UTC,17.906521173442876,15057645135.996489,1957092124.2302778
2018-05-09 00:00:00 UTC,17.99682320422359,15170671160.039774,1395238956.727604
2018-05-10 00:00:00 UTC,17.782443840781113,15025710704.019909,1154962035.4010086
2018-05-11 00:00:00 UTC,17.397465082454737,14751581382.764984,1228869195.7204196
2018-05-12 00:00:00 UTC,14.861722946470469,12635112120.442812,2839880890.308109
2018-05-13 00:00:00 UTC,14.243966616292377,12137345858.021648,3065006204.619553
2018-05-14 00:00:00 UTC,14.881765016211787,12712764105.276907,1566062601.2522635
2018-05-15 00:00:00 UTC,13.991943583408247,11982550309.300343,1654950753.828712
2018-05-16 00:00:00 UTC,12.930907919590442,11101836037.418463,1309938936.492395
2018-05-17 00:00:00 UTC,12.703931388687742,10933872314.71559,1484285148.643068
2018-05-18 00:00:00 UTC,12.392167470781095,10691832037.992323,1568419905.6370993
2018-05-19 00:00:00 UTC,12.926546401811187,11181390830.601414,1292132780.0792565
2018-05-20 00:00:00 UTC,13.032554932924834,11299041198.398064,959035219.5724441
2018-05-21 00:00:00 UTC,13.86452292640134,12046976294.608292,1158666113.7090683
2018-05-22 00:00:00 UTC,13.41021260521663,11681286569.341164,1000424793.5663126
2018-05-23 00:00:00 UTC,12.19706938915389,10649343138.202932,926551821.6321298
2018-05-24 00:00:00 UTC,10.869037741008988,9513147868.678541,1518502686.2433662
2018-05-25 00:00:00 UTC,12.725112737785471,11163206581.095938,2135443198.8782942
2018-05-26 00:00:00 UTC,12.295336241792038,10810141092.681498,1552120877.6299868
2018-05-27 00:00:00 UTC,12.300052976597902,10840812009.815058,991727840.3431413
2018-05-28 00:00:00 UTC,12.42057295591942,10971434539.580591,870795179.3295785
2018-05-29 00:00:00 UTC,11.598337377669099,10274307879.773857,1485472296.1377268
2018-05-30 00:00:00 UTC,12.136213953492463,10774905587.014776,1820384920.7198977
2018-05-31 00:00:00 UTC,11.959181803143002,10641805179.823893,1198055983.255233
2018-06-01 00:00:00 UTC,12.194335536066424,10875563413.21435,1061946441.7003977
2018-06-02 00:00:00 UTC,12.217729791458037,10923744555.70177,997691329.61271
2018-06-03 00:00:00 UTC,14.638377912713242,13118156236.973398,2860340516.408539
2018-06-04 00:00:00 UTC,14.438723527395744,12939254754.204144,1530238136.1181483
2018-06-05 00:00:00 UTC,13.46031682775083,12062456087.34796,1227582038.4925158
2018-06-06 00:00:00 UTC,14.085911228830476,12623082192.073526,1395063186.1397326
2018-06-07 00:00:00 UTC,13.808376482390418,12374369570.03892,969898323.484922
2018-06-08 00:00:00 UTC,14.37420641127226,12881437773.364779,980961856.2458428
2018-06-09 00:00:00 UTC,13.891396597378629,12448768003.911386,1053552374.1018713
2018-06-10 00:00:00 UTC,13.905133441253973,12461078269.57196,1107435575.7116573
2018-06-11 00:00:00 UTC,11.288131502883868,10115853311.938574,2208093637.2588243
2018-06-12 00:00:00 UTC,11.542791751895596,10344066964.723028,1557755037.9847317
2018-06-13 00:00:00 UTC,10.16567962739744,9109968633.926964,996487002.9376568
2018-06-14 00:00:00 UTC,10.102576480982448,9053418781.323568,1248758901.2152069
2018-06-15 00:00:00 UTC,11.225473179787832,10059702087.526491,1383395972.5212488
2018-06-16 00:00:00 UTC,10.52355593850128,9430679308.321507,887850504.5634387
2018-06-17 00:00:00 UTC,10.466745725434548,9379768864.74134,638952279.05778
2018-06-18 00:00:00 UTC,10.168025361143865,9112070762.03219,375084359.148377
2018-06-19 00:00:00 UTC,10.541200497097641,9446491470.544199,669080073.2019784
2018-06-20 00:00:00 UTC,10.591011972941583,9491129999.317518,694184569.2936766
2018-06-21 00:00:00 UTC,10.298772725456304,9229239946.141123,828530563.2995497
2018-06-22 00:00:00 UTC,10.288422422316255,9219964527.240122,643622793.1907703
2018-06-23 00:00:00 UTC,8.655648607666185,7756755102.690559,1220537764.6004052
2018-06-24 00:00:00 UTC,8.376934015046933,7506985162.10183,706338864.193009
2018-06-25 00:00:00 UTC,8.056501975983863,7219830153.074935,1409274104.600742
2018-06-26 00:00:00 UTC,8.190275598181119,7339711316.650005,901052730.7126479
2018-06-27 00:00:00 UTC,7.41122097265664,6641561909.745994,605770825.3500173
2018-06-28 00:00:00 UTC,7.930682430447068,7107077031.258466,818732339.5152725
2018-06-29 00:00:00 UTC,7.397367565366685,6629147185.8406315,779561059.6588992
2018-06-30 00:00:00 UTC,7.6823013941327245,6884490491.742933,890531261.3595829
2018-07-01 00:00:00 UTC,8.073615583796878,7235166504.022856,924324714.9274455
2018-07-02 00:00:00 UTC,8.005858253330608,7174445806.746232,684414235.1715211
2018-07-03 00:00:00 UTC,8.841710006228114,7923493930.4926405,1167976210.3025703
2018-07-04 00:00:00 UTC,8.757094762954948,7847666023.217937,1120079331.7091215
2018-07-05 00:00:00 UTC,8.799340040518592,7885524107.245996,1046081067.2718998
2018-07-06 00:00:00 UTC,8.781031171288994,7869116623.386798,1115590415.2907252
2018-07-07 00:00:00 UTC,8.518765300309932,7634087196.339973,948114574.4211364
2018-07-08 00:00:00 UTC,8.738697049034633,7831178921.234285,741567434.2303091
2018-07-09 00:00:00 UTC,8.626539455112523,7730668950.417045,759548817.9515002
2018-07-10 00:00:00 UTC,7.669746064187019,6873239039.190197,807427778.6633456
2018-07-11 00:00:00 UTC,7.165602858244446,6421451361.289508,988405064.416597
2018-07-12 00:00:00 UTC,7.1014436095854325,6363955083.196632,882948766.4033453
2018-07-13 00:00:00 UTC,6.868623110709857,6155313111.402098,776377193.5229441
2018-07-14 00:00:00 UTC,6.858352768231025,6146109349.2070265,733132706.9959441
2018-07-15 00:00:00 UTC,6.8926536422321645,6176848060.018304,556810740.6637974
2018-07-16 00:00:00 UTC,7.327933102761378,6566923527.449593,670006540.905767
2018-07-17 00:00:00 UTC,8.032589186886474,7198400719.273007,963530573.6742654
2018-07-18 00:00:00 UTC,8.715781719241914,7810643360.081528,1100251802.288685
2018-07-19 00:00:00 UTC,8.52892052160699,7643187792.746479,1161612345.7730155
2018-07-20 00:00:00 UTC,8.31382926585486,7450433873.170567,1079869154.2401378
2018-07-21 00:00:00 UTC,7.819520226766101,7007459078.9001665,924820062.1683702
2018-07-22 00:00:00 UTC,7.952379587164865,7126520927.228964,643328873.9607816
2018-07-23 00:00:00 UTC,7.804941963303206,6994394775.503652,578700575.6274852
2018-07-24 00:00:00 UTC,7.863258018814292,7046654679.025354,797861987.6666957
2018-07-25 00:00:00 UTC,8.564671317235948,7675225850.087965,1243146056.4048412
2018-07-26 00:00:00 UTC,8.442433720380352,7565682689.762523,974337517.2309421
2018-07-27 00:00:00 UTC,8.248300409272433,7391710221.632884,754046762.2410576
2018-07-28 00:00:00 UTC,8.386344987699609,7515418800.463751,792367747.6173825
2018-07-29 00:00:00 UTC,8.32721335061069,7462428013.925387,948656335.6762099
2018-07-30 00:00:00 UTC,8.338075081697577,7472161748.721142,801972385.3493724
2018-07-31 00:00:00 UTC,7.762072739016213,6955977541.936428,997393256.4310571
2018-08-01 00:00:00 UTC,7.340815017913961,6652577772.12561,840823893.5255535
2018-08-02 00:00:00 UTC,7.2505496388017825,6570775212.980779,847382936.8589275
2018-08-03 00:00:00 UTC,7.038430796060087,6378543547.3103075,717174028.8024664
2018-08-04 00:00:00 UTC,7.184703471759126,6511102445.559359,647930808.4835125
2018-08-05 00:00:00 UTC,6.974628493583881,6320723022.174087,569340804.8902726
2018-08-06 00:00:00 UTC,7.036760443468439,6377029798.428787,599055841.8918719
2018-08-07 00:00:00 UTC,7.0566875672949205,6395088657.112318,610264885.9676535
2018-08-08 00:00:00 UTC,6.575162527460964,5958708940.56804,710869164.7721843
2018-08-09 00:00:00 UTC,5.546755614061526,5026720195.98235,982945671.0569533
2018-08-10 00:00:00 UTC,5.7747330076699015,5233323595.954305,826168932.3493447
2018-08-11 00:00:00 UTC,5.255339983556775,4762626203.528527,863829871.1285983
2018-08-12 00:00:00 UTC,4.955161818968542,4490591207.340241,743810835.2561884
2018-08-13 00:00:00 UTC,5.002582518816994,4533565985.0700445,711283600.7275647
2018-08-14 00:00:00 UTC,4.6167387036525716,4183896911.2667913,773647295.4590713
2018-08-15 00:00:00 UTC,4.556318127565645,4129141059.1612673,865739947.8267726
2018-08-16 00:00:00 UTC,4.634593708107334,4191790457.2442803,986385855.7888317
2018-08-17 00:00:00 UTC,4.5075427432850095,4085304381.9751897,902348562.3958864
2018-08-18 00:00:00 UTC,5.495476806249475,4977089487.600291,1509192025.208214
2018-08-19 00:00:00 UTC,5.07666695102031,4610805522.87603,1179690322.9345977
2018-08-20 00:00:00 UTC,5.281775201512398,4785818483.0957365,940437617.4420648
2018-08-21 00:00:00 UTC,4.7349924519617685,4291231308.8132195,776214365.5627433
2018-08-22 00:00:00 UTC,4.897760638645068,4440124737.474292,547580811.5253916
2018-08-23 00:00:00 UTC,4.7011535456884355,4256642686.7671046,751594975.155925
2018-08-24 00:00:00 UTC,4.911363390102454,4450979341.973382,600199470.3809537
2018-08-25 00:00:00 UTC,5.049457743348026,4574296538.793558,874972847.8194308
2018-08-26 00:00:00 UTC,5.0378953692376784,4565898787.006376,455355962.43292457
2018-08-27 00:00:00 UTC,4.952184316721745,4474268029.625037,472875476.90770143
2018-08-28 00:00:00 UTC,5.3805488416316365,4869771966.206467,731400319.107656
2018-08-29 00:00:00 UTC,5.925714646749267,5374643788.6698265,834666159.053502
2018-08-30 00:00:00 UTC,6.1383187739585825,5565975143.274686,1352244196.4690826
2018-08-31 00:00:00 UTC,6.076286824525676,5506780769.330893,998145573.1113089
2018-09-01 00:00:00 UTC,6.417742699418948,5817126098.985419,1052584947.2005985
2018-09-02 00:00:00 UTC,6.665867470931576,6041326667.1909485,1013867433.4526681
2018-09-03 00:00:00 UTC,6.615882794999515,5991110955.610692,992889763.4853024
2018-09-04 00:00:00 UTC,6.466299584344869,5859942405.142757,943546823.2064284
2018-09-05 00:00:00 UTC,6.468298975304784,5859199273.464137,981238602.7549822
2018-09-06 00:00:00 UTC,5.2213049462401715,4719663096.85258,1300220784.9448864
2018-09-07 00:00:00 UTC,5.224405140101067,4722982786.333296,1133071666.7013016
2018-09-08 00:00:00 UTC,5.061541696260189,4580192476.786128,799036799.1552495
2018-09-09 00:00:00 UTC,4.740035851424469,4295465940.335252,599368786.4947135
2018-09-10 00:00:00 UTC,4.951506234631092,4487290937.174068,779375108.6642234
2018-09-11 00:00:00 UTC,5.023992317168051,4552968510.303054,627700658.6761925
2018-09-12 00:00:00 UTC,4.958546840107045,4493658866.221336,660550274.1725806
2018-09-13 00:00:00 UTC,4.937849444262598,4474914737.990637,881303951.263269
2018-09-14 00:00:00 UTC,5.4279142547493615,4919020794.289218,1201420093.0836835
2018-09-15 00:00:00 UTC,5.251444182275086,4762164823.241974,976098779.7291551
2018-09-16 00:00:00 UTC,5.406226893557631,4905258022.030735,891835627.8944544
2018-09-17 00:00:00 UTC,5.414986989539047,4907305523.303278,834744527.9521701
2018-09-18 00:00:00 UTC,4.853547568471922,4398390926.164049,1030224330.8740714
2018-09-19 00:00:00 UTC,5.09379305713943,4615283872.957418,1020133435.4839846
2018-09-20 00:00:00 UTC,5.227515057399546,4737410000.039828,1017035092.2268178
2018-09-21 00:00:00 UTC,5.735179124421194,5197643957.798689,1143144781.361932
2018-09-22 00:00:00 UTC,6.168301812299933,5589993403.747367,1655438305.880155
2018-09-23 00:00:00 UTC,5.969638246528819,5409943202.74689,1013486281.4047148
2018-09-24 00:00:00 UTC,6.037670155515222,5477210914.760961,1048344982.7545784
2018-09-25 00:00:00 UTC,5.678681095369023,5145649178.779793,964827872.0596266
2018-09-26 00:00:00 UTC,5.393521083023638,4887852150.320245,1232526384.6711981
2018-09-27 00:00:00 UTC,5.552435900574337,5039292355.711605,964407745.3378448
2018-09-28 00:00:00 UTC,5.828422257176287,5280718144.879771,1099764106.5305805
2018-09-29 00:00:00 UTC,5.759563475559167,5220666025.878098,1126254783.8394198
2018-09-30 00:00:00 UTC,5.760624022836032,5220537397.328674,956034229.1485094
2018-10-01 00:00:00 UTC,5.703741204213066,5168886429.291057,990995629.8733397
2018-10-02 00:00:00 UTC,5.728894656327215,5195362040.456417,840462975.1025385
2018-10-03 00:00:00 UTC,5.619509863427434,5092315140.854653,659697379.4628538
2018-10-04 00:00:00 UTC,5.622081615267746,5099438485.372969,684175475.3069508
2018-10-05 00:00:00 UTC,5.784763816101366,5242413967.124912,752041806.2274336
2018-10-06 00:00:00 UTC,5.81734513436972,5270935027.355675,732374705.0697557
2018-10-07 00:00:00 UTC,5.7352915121459604,5197714750.195779,659657235.0642189
2018-10-08 00:00:00 UTC,5.746406132910577,5207139743.1653595,714220958.999283
2018-10-09 00:00:00 UTC,5.926291144300821,5369770678.14948,840813506.0385787
2018-10-10 00:00:00 UTC,5.913329713866124,5359147605.646035,716991919.442123
2018-10-11 00:00:00 UTC,5.897450973320145,5345518058.55482,674504181.9632946
2018-10-12 00:00:00 UTC,5.111751346392262,4647573783.022046,987098055.0288441
2018-10-13 00:00:00 UTC,5.204104207392596,4715937527.25575,669666215.071998
2018-10-14 00:00:00 UTC,5.295838920979008,4799030592.956054,634020094.6640447
2018-10-15 00:00:00 UTC,5.199497468039294,4716342864.224731,655767709.5574914
2018-10-16 00:00:00 UTC,5.563177688249868,5041207885.8279705,1201635598.3294609
2018-10-17 00:00:00 UTC,5.508762035649633,4993496414.371598,615832242.3144987
2018-10-18 00:00:00 UTC,5.52274259820563,5005087032.986879,617695197.4545422
2018-10-19 00:00:00 UTC,5.406417128091414,4900319640.239883,657524412.3115134
2018-10-20 00:00:00 UTC,5.379058190657586,4874973581.944251,598920676.18035
2018-10-21 00:00:00 UTC,5.435710597051663,4924665115.706427,601388588.613594
2018-10-22 00:00:00 UTC,5.483665702380602,4969989241.087854,673101852.832423
2018-10-23 00:00:00 UTC,5.426737806338979,4917954643.660729,642370471.1679499
2018-10-24 00:00:00 UTC,5.443660404217765,4995521477.523812,534269789.3072513
2018-10-25 00:00:00 UTC,5.3972861006474355,5493089588.631495,516537239.9146668
2018-10-26 00:00:00 UTC,5.395448193471381,5492360026.154711,480046601.88328797
2018-10-27 00:00:00 UTC,5.415085770723221,5511462603.749204,582572025.2724574
2018-10-28 00:00:00 UTC,5.394567419686332,5489717116.071226,509523249.14741343
2018-10-29 00:00:00 UTC,5.433670392031177,5529423564.352234,481529262.3092779
2018-10-30 00:00:00 UTC,5.126071647949862,5217160212.689649,724350953.9736303
2018-10-31 00:00:00 UTC,5.14149604945572,5234284577.863391,634140353.9136924
2018-11-01 00:00:00 UTC,5.2493183741268865,5342834577.765217,755127397.3127906
